Brand,Model,Year,Horsepower,Engine_Size,Weight,Torque,Acceleration_0_100,Power_Weight,Torque_Weight,Drivetrain,Transmission
Lamborghini,Aventador SVJ,2020,769,2.6,4086,821,2.79,0.18820362212432698,0.2009300048947626,AWD,Auto
Porsche,911 Turbo S,2020,583,6.1,3666,539,2.48,0.1590289143480633,0.14702673213311512,AWD,DCT
Lamborghini,Aventador SVJ,2022,761,5.9,4161,829,2.88,0.18288872867099254,0.1992309540975727,AWD,Auto
BMW,M5 CS,2022,635,7.4,4055,744,2.99,0.15659679408138102,0.18347718865598028,AWD,Auto
Rolls-Royce,Phantom,2010,569,5.8,5880,595,5.07,0.0967687074829932,0.10119047619047619,RWD,Auto
McLaren,765LT,2020,755,3.6,2990,701,2.62,0.2525083612040134,0.23444816053511705,RWD,DCT
BMW,XM Label Red,2023,745,3.9,6004,686,3.75,0.12408394403730846,0.11425716189207195,AWD,Auto
Bugatti,Divo,2019,1527,2.8,4466,1780,2.31,0.3419167039856695,0.39856695029108824,RWD,DCT
McLaren,720S,2023,720,2.1,3179,792,2.75,0.22648631645171438,0.2491349480968858,RWD,DCT
McLaren,Artura,2024,646,7.3,3427,767,3.09,0.18850306390428948,0.22381091333527867,AWD,DCT
Aston Martin,DB11 AMR,2020,627,5.4,4010,582,3.64,0.15635910224438904,0.1451371571072319,AWD,Auto
Mercedes-AMG,GT63 S,2021,615,7.0,4665,566,3.28,0.13183279742765272,0.12132904608788853,RWD,Auto
McLaren,765LT,2021,751,7.2,3022,728,2.67,0.24851091992058238,0.24090006618133686,RWD,DCT
Ferrari,SF90 Stradale,2024,980,2.2,3842,887,2.3,0.25507548152004167,0.23086933888599687,RWD,DCT
Lamborghini,Revuelto,2023,1015,6.1,4475,916,2.19,0.22681564245810057,0.2046927374301676,RWD,DCT
Rolls-Royce,Ghost,2019,577,3.1,5523,584,4.69,0.10447220713380409,0.10573963425674453,RWD,Auto
Aston Martin,DB11 AMR,2020,608,3.3,3974,698,3.54,0.15299446401610467,0.17564167086059387,RWD,Auto
Bugatti,Mistral,2024,1584,3.5,4340,1900,2.18,0.3649769585253456,0.4377880184331797,AWD,DCT
McLaren,765LT,2022,750,3.5,3094,683,2.71,0.24240465416936005,0.2207498383968972,RWD,DCT
Mercedes-AMG,SL63 AMG,2015,577,6.0,4330,592,3.66,0.13325635103926098,0.1367205542725173,AWD,Auto
McLaren,765LT,2021,757,4.5,3066,896,2.79,0.24690150032615785,0.2922374429223744,AWD,DCT
Bentley,Flying Spur,2020,619,5.3,5185,688,3.84,0.11938283510125361,0.13269045323047252,RWD,Auto
Lamborghini,Huracan EVO,2022,620,4.3,3343,699,2.99,0.1854621597367634,0.2090936284774155,RWD,DCT
Aston Martin,DBS Superleggera,2020,713,5.2,4036,789,3.23,0.17666005946481664,0.19549058473736372,AWD,Auto
BMW,M8 Competition,2023,603,6.3,4439,691,3.04,0.13584140572200945,0.15566569047082676,RWD,Auto
Mercedes-AMG,GT63 S,2020,623,5.4,4703,623,3.27,0.1324686370401871,0.1324686370401871,AWD,Auto
Lamborghini,Huracan EVO,2024,631,4.8,3133,732,3.06,0.2014044047239068,0.23364187679540377,AWD,DCT
Lamborghini,Huracan EVO,2024,610,3.0,3229,572,2.94,0.18891297615360791,0.17714462681944876,AWD,DCT
Ferrari,812 Superfast,2022,789,3.3,3875,761,2.96,0.20361290322580644,0.19638709677419355,AWD,DCT
Ferrari,SF90 Stradale,2023,979,7.2,3855,1159,2.44,0.25395590142671853,0.3006485084306096,AWD,DCT
Lamborghini,Aventador SVJ,2018,759,4.2,4117,819,2.7,0.18435754189944134,0.1989312606266699,RWD,Auto
McLaren,Artura,2022,677,6.8,3312,613,3.04,0.20440821256038647,0.18508454106280192,RWD,DCT
Porsche,911 GT2 RS,2018,696,6.9,3288,739,2.74,0.2116788321167883,0.2247566909975669,AWD,DCT
Ferrari,812 Superfast,2018,800,3.9,3851,920,2.9,0.20773824980524538,0.2388989872760322,AWD,DCT
Ferrari,F8 Tributo,2020,710,3.3,3194,832,2.89,0.22229179711959926,0.2604884157795867,AWD,DCT
BMW,M5 CS,2021,635,5.0,4100,658,3.08,0.1548780487804878,0.16048780487804878,AWD,Auto
Rolls-Royce,Wraith,2021,636,6.3,5249,721,4.34,0.12116593636883216,0.13735949704705658,RWD,Auto
Bugatti,Mistral,2024,1586,6.4,4429,1674,2.29,0.3580943779634229,0.3779634228945586,RWD,DCT
McLaren,Artura,2023,654,3.4,3320,731,3.08,0.19698795180722892,0.22018072289156626,RWD,DCT
Porsche,911 Turbo S,2018,622,5.2,3600,667,2.47,0.17277777777777778,0.1852777777777778,RWD,DCT
BMW,M8 Competition,2020,605,2.4,4427,668,3.15,0.13666139597921842,0.1508922520894511,AWD,Auto
Rolls-Royce,Phantom,2022,548,4.6,5895,519,5.3,0.09296013570822731,0.08804071246819338,RWD,Auto
Aston Martin,DB11 AMR,2023,619,7.1,3916,711,3.65,0.15806945863125638,0.18156281920326864,AWD,Auto
Lamborghini,Aventador SVJ,2018,770,6.5,3853,763,2.75,0.19984427718660783,0.19802751103036595,RWD,Auto
McLaren,765LT,2023,760,5.1,3020,732,2.61,0.25165562913907286,0.2423841059602649,RWD,DCT
Ferrari,812 Superfast,2021,788,2.7,3814,827,2.93,0.20660723649711588,0.2168327215521762,RWD,DCT
Rolls-Royce,Phantom,2013,568,6.9,5702,596,5.36,0.09961417046650298,0.10452472816555594,RWD,Auto
Bugatti,Divo,2019,1493,2.5,4473,1560,2.35,0.33378046054102395,0.3487592219986586,AWD,DCT
Bugatti,Divo,2021,1561,4.3,4465,1559,2.38,0.3496080627099664,0.34916013437849946,RWD,DCT
Bugatti,Mistral,2024,1591,4.8,4479,1520,2.26,0.3552132172359902,0.3393614646126368,RWD,DCT
McLaren,Artura,2024,641,4.5,3453,607,3.04,0.18563567911960613,0.175789168838691,RWD,DCT
McLaren,720S,2022,716,2.2,3113,737,2.89,0.2300032123353678,0.23674911660777384,RWD,DCT
Lamborghini,Revuelto,2023,1005,5.2,4452,1123,2.12,0.22574123989218328,0.2522461814914645,AWD,DCT
Mercedes-AMG,GT Black Series,2023,722,6.5,3585,726,2.91,0.20139470013947,0.20251046025104602,RWD,DCT
Mercedes-AMG,GT63 S,2024,626,6.0,4719,653,3.23,0.13265522356431447,0.1383767747404111,AWD,Auto
BMW,M5 CS,2022,625,5.0,4008,664,3.1,0.15593812375249502,0.1656686626746507,AWD,Auto
Ferrari,812 Superfast,2023,791,2.3,3821,827,2.82,0.20701387071447266,0.21643548809212249,RWD,DCT
Bugatti,Divo,2019,1541,2.7,4432,1694,2.34,0.3476985559566787,0.3822202166064982,AWD,DCT
Rolls-Royce,Ghost,2012,567,5.7,5590,677,4.66,0.10143112701252237,0.12110912343470483,RWD,Auto
Aston Martin,DB11 AMR,2019,629,7.6,4091,635,3.64,0.15375213884135908,0.15521877291615743,RWD,Auto
Porsche,911 GT3 RS,2017,517,5.8,3262,534,3.21,0.15849172286940527,0.1637032495401594,RWD,DCT
Bentley,Flying Spur,2024,556,3.8,5170,525,3.72,0.10754352030947775,0.10154738878143134,AWD,Auto
Aston Martin,Valkyrie,2023,1105,2.6,2773,1069,2.43,0.3984853948791922,0.3855030652722683,RWD,Auto
Mercedes-AMG,GT Black Series,2022,729,5.6,3501,735,2.86,0.20822622107969152,0.2099400171379606,RWD,DCT
Mercedes-AMG,GT Black Series,2022,725,5.2,3574,693,2.82,0.20285394515948518,0.19390039171796306,AWD,DCT
BMW,XM Label Red,2024,743,7.5,5916,758,3.6,0.12559161595672752,0.12812711291413117,AWD,Auto
Ferrari,SF90 Stradale,2022,954,5.8,3771,947,2.47,0.2529832935560859,0.2511270220100769,AWD,DCT
Rolls-Royce,Phantom,2016,570,7.8,5716,584,5.13,0.09972008397480756,0.10216934919524143,AWD,Auto
Mercedes-AMG,GT63 S,2022,615,5.1,4705,625,3.05,0.13071200850159406,0.13283740701381508,AWD,Auto
Porsche,911 GT3 RS,2018,509,7.7,3339,556,3.25,0.1524408505540581,0.16651692123390235,AWD,DCT
Mercedes-AMG,SL63 AMG,2020,598,6.6,4365,675,3.53,0.13699885452462773,0.15463917525773196,RWD,Auto
Mercedes-AMG,GT63 S,2023,615,3.5,4795,650,3.23,0.12825860271115747,0.13555787278415016,RWD,Auto
BMW,M8 Competition,2022,618,6.6,4383,597,3.09,0.14099931553730322,0.13620807665982204,AWD,Auto
Bugatti,Divo,2019,1503,4.5,4453,1693,2.32,0.3375252638670559,0.3801931282281608,RWD,DCT
Rolls-Royce,Phantom,2012,554,3.8,5894,608,5.29,0.09399389209365457,0.10315575161180862,RWD,Auto
Rolls-Royce,Phantom,2014,562,5.8,5868,593,5.09,0.09577368779822767,0.10105657805044307,AWD,Auto
Mercedes-AMG,SL63 AMG,2015,582,2.5,4224,598,3.62,0.1377840909090909,0.1415719696969697,RWD,Auto
Bentley,Continental GT Speed,2020,634,4.9,5091,716,3.7,0.1245334904733844,0.14064034570811235,RWD,DCT
McLaren,Artura,2022,641,3.4,3390,757,3.04,0.18908554572271385,0.22330383480825958,RWD,DCT
Ferrari,SF90 Stradale,2021,955,5.3,3773,952,2.23,0.2531142327060694,0.2523191094619666,RWD,DCT
Aston Martin,DBS Superleggera,2019,704,2.9,4075,843,3.22,0.17276073619631901,0.20687116564417177,AWD,Auto
Ferrari,F8 Tributo,2020,705,7.7,3144,801,2.88,0.22423664122137404,0.2547709923664122,RWD,DCT
Lamborghini,Aventador SVJ,2018,767,7.7,4130,706,2.86,0.18571428571428572,0.1709443099273608,RWD,Auto
Ferrari,F8 Tributo,2022,705,5.8,3264,831,2.83,0.21599264705882354,0.2545955882352941,RWD,DCT
Bugatti,Chiron,2016,1538,7.6,4455,1825,2.32,0.3452300785634119,0.409652076318743,AWD,DCT
Aston Martin,DBS Superleggera,2022,713,6.0,4023,690,3.24,0.17723092219736514,0.1715137956748695,RWD,Auto
BMW,M8 Competition,2024,602,2.6,4316,577,3.16,0.13948100092678406,0.13368860055607043,RWD,Auto
Aston Martin,DB11 AMR,2018,614,6.9,4054,708,3.57,0.1514553527380365,0.17464232856438086,AWD,Auto
Ferrari,812 Superfast,2020,813,4.4,3810,763,2.94,0.21338582677165355,0.20026246719160104,RWD,DCT
Rolls-Royce,Ghost,2016,577,4.3,5563,545,4.66,0.10372101384145245,0.09796872191263707,RWD,Auto
Rolls-Royce,Wraith,2019,619,2.3,5267,684,4.34,0.11752420732865008,0.12986519840516422,RWD,Auto
Ferrari,812 Superfast,2017,793,6.1,3745,716,2.84,0.21174899866488653,0.1911882510013351,RWD,DCT
McLaren,Artura,2024,668,5.5,3379,736,3.07,0.19769162474104765,0.21781592187037585,RWD,DCT
Bentley,Continental GT Speed,2015,637,7.8,5099,719,3.6,0.12492645616787605,0.14100804079231222,RWD,DCT
Ferrari,812 Superfast,2022,810,2.7,3725,908,2.9,0.2174496644295302,0.24375838926174498,RWD,DCT
Mercedes-AMG,GT63 S,2024,620,2.2,4776,658,3.12,0.12981574539363483,0.13777219430485763,AWD,Auto
Aston Martin,DB11 AMR,2019,602,3.6,4068,638,3.51,0.147984267453294,0.1568338249754179,RWD,Auto
Aston Martin,Valkyrie,2022,1133,7.4,2719,1267,2.33,0.4166973151894079,0.4659801397572637,RWD,Auto
Lamborghini,Aventador SVJ,2021,764,4.3,3982,701,2.84,0.19186338523355098,0.17604218985434456,RWD,Auto
Lamborghini,Huracan EVO,2023,637,7.1,3187,628,2.95,0.19987449011609665,0.1970505177282711,AWD,DCT
Porsche,911 Turbo S,2013,597,5.0,3604,647,2.45,0.16564927857935627,0.1795227524972253,RWD,DCT
Porsche,911 GT2 RS,2018,695,3.0,3286,635,2.61,0.21150334753499694,0.1932440657334145,RWD,DCT
Aston Martin,Valkyrie,2023,1160,3.8,2759,1074,2.32,0.42044218919898513,0.3892714751721638,RWD,Auto
Porsche,911 Turbo S,2022,618,6.0,3651,592,2.56,0.16926869350862778,0.1621473568885237,AWD,DCT
BMW,XM Label Red,2024,743,6.9,5954,681,3.63,0.12479005710446758,0.11437688948605979,RWD,Auto
McLaren,765LT,2023,763,2.6,3049,729,2.79,0.2502459822892752,0.23909478517546737,AWD,DCT
Rolls-Royce,Phantom,2021,543,7.8,5643,601,5.29,0.0962254120148857,0.1065036328194223,RWD,Auto
Bentley,Continental GT Speed,2015,634,3.9,4970,698,3.59,0.12756539235412476,0.14044265593561367,RWD,DCT
Aston Martin,Valkyrie,2024,1102,2.3,2781,1030,2.57,0.39626033800791083,0.37037037037037035,AWD,Auto
Aston Martin,Valkyrie,2022,1145,3.9,2729,1122,2.41,0.419567607182118,0.4111396115793331,RWD,Auto
Mercedes-AMG,GT Black Series,2024,727,4.0,3578,659,2.87,0.20318613750698714,0.18418110676355506,AWD,DCT
Porsche,911 Turbo S,2022,583,7.9,3699,624,2.51,0.15761016490943497,0.16869424168694241,RWD,DCT
Ferrari,SF90 Stradale,2023,953,7.5,3828,1115,2.16,0.24895506792058517,0.2912748171368861,RWD,DCT
McLaren,Artura,2023,653,6.8,3312,694,3.04,0.19716183574879226,0.20954106280193235,AWD,DCT
Rolls-Royce,Wraith,2014,627,3.0,5353,601,4.43,0.11713058098262656,0.1122734915000934,RWD,Auto
BMW,XM Label Red,2023,738,2.5,5983,688,3.72,0.1233494902222965,0.11499247868962059,RWD,Auto
Bentley,Bentayga Speed,2021,650,4.3,5737,630,3.87,0.11329963395502876,0.1098134913717971,AWD,Auto
Lamborghini,Huracan EVO,2024,623,4.3,3151,579,3.15,0.19771501110758488,0.18375119009838148,RWD,DCT
Bentley,Bentayga Speed,2023,636,6.3,5742,710,3.74,0.11076280041797283,0.12365029606408917,RWD,Auto
Ferrari,SF90 Stradale,2024,950,5.4,3853,912,2.41,0.2465611212042564,0.23669867635608616,AWD,DCT
Bentley,Bentayga Speed,2024,638,3.7,5610,657,3.83,0.11372549019607843,0.11711229946524064,AWD,Auto
Rolls-Royce,Ghost,2011,604,3.8,5573,637,4.53,0.10837968778036965,0.11430109456307196,AWD,Auto
Mercedes-AMG,SL63 AMG,2012,587,7.4,4369,669,3.6,0.134355687800412,0.1531242847333486,RWD,Auto
BMW,M5 CS,2022,630,6.8,4013,667,2.93,0.1569897832045851,0.16620981809120358,AWD,Auto
Aston Martin,DB11 AMR,2018,612,3.3,3933,641,3.52,0.15560640732265446,0.16297991355199593,AWD,Auto
McLaren,765LT,2021,762,4.2,2985,860,2.8,0.2552763819095477,0.288107202680067,AWD,DCT
Rolls-Royce,Wraith,2015,613,4.5,5278,605,4.47,0.11614247821144373,0.11462675255778704,AWD,Auto
Aston Martin,Valkyrie,2023,1153,7.2,2836,1278,2.42,0.406558533145275,0.4506346967559944,RWD,Auto
Mercedes-AMG,GT63 S,2020,610,6.4,4594,709,3.05,0.1327818894209839,0.1543317370483239,RWD,Auto
Aston Martin,Valkyrie,2024,1154,6.2,2727,1328,2.55,0.4231756508984232,0.486982031536487,RWD,Auto
McLaren,Artura,2023,664,7.0,3318,782,3.09,0.2001205545509343,0.23568414707655214,RWD,DCT
Porsche,911 GT3 RS,2021,508,5.0,3204,462,3.11,0.1585518102372035,0.1441947565543071,AWD,DCT
BMW,XM Label Red,2024,736,6.3,6051,820,3.69,0.12163278796893076,0.13551479094364569,AWD,Auto
Lamborghini,Huracan EVO,2020,638,3.5,3143,753,3.16,0.20299077314667516,0.23958001909004137,RWD,DCT
BMW,M8 Competition,2024,605,6.1,4363,583,3.19,0.1386660554664222,0.13362365344946137,RWD,Auto
Lamborghini,Huracan EVO,2022,636,7.1,3291,722,3.14,0.19325432999088424,0.21938620480097235,RWD,DCT
Bentley,Flying Spur,2024,577,5.4,4981,690,3.99,0.11584019273238305,0.13852640032122063,AWD,Auto
Rolls-Royce,Ghost,2019,572,6.1,5397,518,4.41,0.10598480637391143,0.0959792477302205,AWD,Auto
Porsche,911 GT2 RS,2018,692,3.5,3339,707,2.66,0.20724767894579216,0.21174004192872117,RWD,DCT
Mercedes-AMG,GT Black Series,2024,723,7.1,3580,671,2.85,0.20195530726256983,0.18743016759776537,AWD,DCT
McLaren,765LT,2020,761,7.6,3022,822,2.63,0.25181998676373263,0.27200529450694905,RWD,DCT
Rolls-Royce,Wraith,2020,611,7.4,5339,573,4.24,0.11444090653680465,0.10732346881438472,AWD,Auto
Lamborghini,Aventador SVJ,2019,752,3.0,4068,825,2.84,0.1848574237954769,0.2028023598820059,RWD,Auto
Bugatti,Mistral,2023,1582,4.8,4435,1734,2.25,0.35670800450958284,0.39098083427282976,AWD,DCT
Lamborghini,Huracan EVO,2020,611,6.2,3286,574,3.1,0.1859403530127815,0.1746804625684723,AWD,DCT
McLaren,765LT,2023,764,3.8,3077,780,2.65,0.24829379265518361,0.25349366265843354,RWD,DCT
Lamborghini,Revuelto,2023,1011,7.1,4408,1213,2.2,0.2293557168784029,0.27518148820326677,AWD,DCT
Bugatti,Mistral,2023,1600,5.2,4424,1803,2.15,0.3616636528028933,0.4075497287522604,AWD,DCT
McLaren,Artura,2023,672,2.2,3370,615,3.04,0.19940652818991098,0.1824925816023739,AWD,DCT
McLaren,765LT,2022,764,4.0,2998,710,2.68,0.25483655770513675,0.23682454969979988,RWD,DCT
BMW,XM Label Red,2023,741,3.5,5969,847,3.61,0.12414139721896465,0.14189981571452503,AWD,Auto
Bentley,Flying Spur,2023,580,5.8,5162,686,3.92,0.11235955056179775,0.13289422704378148,AWD,Auto
Bugatti,Mistral,2024,1600,4.9,4398,1618,2.16,0.36380172805820826,0.3678944974988631,AWD,DCT
BMW,M5 CS,2022,626,2.9,4033,714,3.01,0.15521943962310936,0.17703942474584677,AWD,Auto
Lamborghini,Huracan EVO,2019,634,5.8,3196,618,2.98,0.1983729662077597,0.19336670838548184,AWD,DCT
Porsche,911 Turbo S,2015,635,2.8,3572,607,2.43,0.17777155655095184,0.16993281075027997,RWD,DCT
Bentley,Continental GT Speed,2015,657,3.1,5059,596,3.64,0.12986756275943862,0.11780984384265665,AWD,DCT
BMW,XM Label Red,2023,743,7.1,5961,780,3.87,0.12464351618855897,0.13085052843482636,RWD,Auto
Rolls-Royce,Wraith,2020,619,6.0,5247,735,4.49,0.11797217457594816,0.1400800457404231,RWD,Auto
Rolls-Royce,Ghost,2015,575,2.4,5444,549,4.44,0.1056208670095518,0.10084496693607642,RWD,Auto
Lamborghini,Revuelto,2023,1003,7.4,4356,1172,2.28,0.230257116620753,0.26905417814508725,RWD,DCT
Bentley,Continental GT Speed,2020,651,6.3,5020,779,3.62,0.1296812749003984,0.1551792828685259,AWD,DCT
McLaren,Artura,2023,654,7.2,3493,631,3.0,0.1872316060692814,0.18064700830231892,RWD,DCT
BMW,XM Label Red,2023,742,3.8,5987,804,3.75,0.12393519291798898,0.13429096375480207,AWD,Auto
Lamborghini,Aventador SVJ,2019,755,2.2,4182,818,2.9,0.18053562888570063,0.1956001912960306,AWD,Auto
Bugatti,Mistral,2023,1583,6.8,4490,1589,2.11,0.35256124721603566,0.3538975501113586,RWD,DCT
McLaren,765LT,2022,763,7.3,3038,844,2.71,0.2511520737327189,0.27781435154707046,RWD,DCT
BMW,XM Label Red,2023,735,3.0,5981,867,3.68,0.12288914897174386,0.14495903695034276,RWD,Auto
Ferrari,SF90 Stradale,2020,976,2.1,3740,1117,2.44,0.2609625668449198,0.29866310160427806,AWD,DCT
Bugatti,Divo,2021,1548,4.4,4491,1723,2.37,0.34468937875751504,0.3836562012914718,RWD,DCT
McLaren,765LT,2020,757,6.6,3008,887,2.78,0.25166223404255317,0.29488031914893614,AWD,DCT
Ferrari,SF90 Stradale,2024,997,6.3,3846,950,2.27,0.2592303692147686,0.24700988039521582,RWD,DCT
Porsche,911 Turbo S,2019,620,7.7,3606,709,2.52,0.1719356627842485,0.1966167498613422,AWD,DCT
Ferrari,SF90 Stradale,2020,1000,6.9,3693,1102,2.25,0.27078256160303277,0.2984023828865421,RWD,DCT
Bugatti,Divo,2019,1495,2.4,4474,1481,2.3,0.3341528833258829,0.33102369244523916,AWD,DCT
Bugatti,Divo,2021,1511,3.5,4412,1424,2.35,0.3424750679963735,0.3227561196736174,AWD,DCT
Mercedes-AMG,GT Black Series,2023,723,4.9,3570,678,3.04,0.20252100840336135,0.1899159663865546,RWD,DCT
Mercedes-AMG,SL63 AMG,2015,599,7.8,4309,604,3.51,0.13901137154792295,0.14017173358087723,AWD,Auto
BMW,XM Label Red,2023,744,5.5,5960,753,3.86,0.12483221476510067,0.12634228187919463,RWD,Auto
Porsche,911 GT2 RS,2018,695,5.7,3279,640,2.62,0.21195486428789265,0.19518145776151266,AWD,DCT
Lamborghini,Huracan EVO,2021,620,7.3,3125,679,3.15,0.1984,0.21728,RWD,DCT
Mercedes-AMG,GT63 S,2022,628,5.2,4677,667,3.18,0.13427410733376097,0.1426127859739149,AWD,Auto
BMW,M5 CS,2021,626,4.4,4063,609,3.0,0.15407334481909918,0.14988924440068915,RWD,Auto
Ferrari,SF90 Stradale,2024,956,7.3,3770,1018,2.16,0.2535809018567639,0.270026525198939,AWD,DCT
BMW,XM Label Red,2024,738,5.2,5980,808,3.72,0.1234113712374582,0.1351170568561873,AWD,Auto
Bugatti,Mistral,2023,1589,6.4,4433,1648,2.29,0.3584480036092939,0.3717572749830814,RWD,DCT
Lamborghini,Revuelto,2024,1015,2.6,4335,972,2.3,0.23414071510957324,0.22422145328719723,AWD,DCT
McLaren,720S,2019,700,6.7,3173,740,2.84,0.22061140876142452,0.23321777497636306,AWD,DCT
Rolls-Royce,Wraith,2015,623,2.1,5333,708,4.48,0.11681980123757735,0.1327582973935871,RWD,Auto
Bentley,Flying Spur,2021,624,5.8,5160,596,3.86,0.12093023255813953,0.11550387596899225,RWD,Auto
BMW,M5 CS,2022,633,2.6,4027,704,2.96,0.15718897442264712,0.174819965234666,RWD,Auto
BMW,XM Label Red,2023,744,2.7,6072,795,3.87,0.1225296442687747,0.1309288537549407,AWD,Auto
BMW,M5 CS,2022,634,2.3,4135,751,2.99,0.15332527206771462,0.18162031438935913,RWD,Auto
Rolls-Royce,Ghost,2013,604,7.9,5366,593,4.64,0.11256056653000372,0.11051062243756989,RWD,Auto
Bentley,Bentayga Speed,2020,641,4.4,5691,608,3.78,0.11263398348269198,0.10683535406782639,AWD,Auto
Ferrari,SF90 Stradale,2024,961,7.9,3782,1124,2.47,0.2540983606557377,0.29719725013220516,AWD,DCT
Aston Martin,Valkyrie,2022,1147,4.0,2742,1341,2.39,0.41830780452224653,0.4890590809628009,AWD,Auto
Aston Martin,Valkyrie,2023,1123,6.0,2839,1246,2.49,0.3955618175413878,0.4388869320183163,AWD,Auto
Bugatti,Divo,2021,1475,7.0,4423,1393,2.36,0.33348406059235813,0.31494460773230837,AWD,DCT
BMW,M8 Competition,2024,619,6.6,4321,557,3.02,0.14325387641749596,0.12890534598472575,AWD,Auto
Aston Martin,Valkyrie,2022,1134,2.3,2776,1105,2.37,0.4085014409221902,0.3980547550432277,RWD,Auto
Lamborghini,Aventador SVJ,2022,764,7.7,3995,908,2.78,0.19123904881101378,0.22728410513141425,RWD,Auto
Mercedes-AMG,GT63 S,2024,607,2.0,4605,688,3.11,0.1318132464712269,0.1494028230184582,RWD,Auto
Mercedes-AMG,GT Black Series,2022,721,7.2,3584,862,2.87,0.201171875,0.24051339285714285,RWD,DCT
Bugatti,Divo,2021,1491,2.5,4477,1713,2.32,0.33303551485369665,0.3826222917132008,RWD,DCT
Ferrari,812 Superfast,2019,792,4.5,3767,756,2.87,0.21024688080700824,0.20069020440668967,RWD,DCT
Lamborghini,Aventador SVJ,2018,750,4.5,4107,731,2.78,0.18261504747991233,0.17798879961042124,RWD,Auto
Ferrari,F8 Tributo,2023,712,6.6,3161,786,2.81,0.22524517557734894,0.2486554887693768,RWD,DCT
McLaren,720S,2023,712,6.0,3108,823,2.85,0.22908622908622908,0.2648005148005148,RWD,DCT
BMW,XM Label Red,2024,737,8.0,6018,773,3.85,0.12246593552675307,0.12844798936523763,RWD,Auto
McLaren,Artura,2024,648,6.4,3433,761,3.08,0.1887561899213516,0.22167200699097,RWD,DCT
Ferrari,812 Superfast,2023,801,5.1,3820,892,2.89,0.20968586387434554,0.23350785340314137,AWD,DCT
Porsche,911 GT3 RS,2019,519,5.1,3298,548,3.17,0.15736810187992722,0.16616130988477865,RWD,DCT
Mercedes-AMG,GT Black Series,2022,723,6.4,3534,656,3.01,0.20458404074702885,0.18562535370684777,AWD,DCT
Ferrari,812 Superfast,2022,800,5.3,3712,930,2.88,0.21551724137931033,0.2505387931034483,AWD,DCT
BMW,M5 CS,2021,625,6.2,4080,682,2.9,0.15318627450980393,0.16715686274509803,RWD,Auto
Mercedes-AMG,GT63 S,2021,604,7.6,4567,609,3.15,0.13225312021020363,0.13334793080797022,AWD,Auto
Porsche,911 Turbo S,2014,584,2.6,3574,678,2.49,0.1634023503077784,0.1897034135422496,AWD,DCT
Lamborghini,Revuelto,2024,1005,4.8,4345,1063,2.28,0.23130034522439585,0.24464902186421172,AWD,DCT
McLaren,720S,2018,708,5.8,3019,760,2.89,0.23451473998012587,0.25173898641934417,AWD,DCT
Mercedes-AMG,SL63 AMG,2020,592,3.9,4236,625,3.54,0.1397544853635505,0.14754485363550518,AWD,Auto
Bentley,Bentayga Speed,2020,634,3.9,5633,665,3.93,0.11255103852298953,0.11805432274099059,RWD,Auto
Mercedes-AMG,GT63 S,2019,624,2.1,4570,618,3.13,0.13654266958424507,0.13522975929978118,AWD,Auto
Lamborghini,Huracan EVO,2024,634,3.1,3275,697,3.17,0.19358778625954198,0.21282442748091604,RWD,DCT
Porsche,911 Turbo S,2010,621,7.8,3618,682,2.66,0.17164179104477612,0.1885019347705915,RWD,DCT
Mercedes-AMG,GT63 S,2023,609,7.6,4655,716,3.06,0.13082706766917293,0.15381310418904404,RWD,Auto
Porsche,911 GT2 RS,2020,698,7.3,3259,676,2.63,0.21417612764651733,0.20742559067198527,RWD,DCT
McLaren,765LT,2021,760,6.6,3065,684,2.78,0.24796084828711257,0.2231647634584013,RWD,DCT
Mercedes-AMG,GT63 S,2024,604,7.8,4709,638,3.03,0.12826502442132087,0.13548524102781906,AWD,Auto
Lamborghini,Revuelto,2024,1008,2.0,4311,975,2.1,0.23382045929018788,0.22616562282533054,RWD,DCT
Porsche,911 GT2 RS,2018,696,3.3,3297,760,2.63,0.2111010009099181,0.23051258720048529,AWD,DCT
Bugatti,Divo,2020,1486,4.3,4434,1622,2.36,0.3351375732972485,0.36580965268380694,AWD,DCT
Bentley,Flying Spur,2023,574,3.3,5029,657,3.96,0.11413799960230663,0.13064227480612448,RWD,Auto
BMW,M8 Competition,2020,613,3.0,4342,560,3.08,0.1411791801013358,0.12897282358360201,AWD,Auto
